"Year","Firm","ESG controversy score","Governance controversy score","Score - Emission Reduction/Biodiversity Controversies (Inactive)","Score - Product Innovation/Product Impact Controversies (Inactive)","Score - Resource Reduction/Environment Impact Controversy (Inactive)","Score - Client Loyalty/Anti-competition Controversy (Inactive)","Score - Community/Bribery Corruption Fraud Controversies (Inactive)","Score - Community/Critical Countries-Indigenous Controversy (Inactive)","Score - Community/Public Health Controversies (Inactive)","Score - Diversity and Opportunity/Diversity Controversies (Inactive)","Score - Employment Quality/Wages Work Condition Controversy (Inactive)","Score - Health & Safety/Health & Safety Controversies (Inactive)","Score - Human Rights/Child Labor Controversies (Inactive)","Score - Human Rights/Freedom of Association Controversies (Inactive)","Score - Human Rights/Human Rights Controversies (Inactive)","Score - Product Responsibility/Customer Controversies (Inactive)","Score - Product Responsibility/Social Exclusion Controversy (Inactive)","Score - Compensation Policy/Compensation Controversies (Inactive)","Score - Shareholder Loyalty/Accounting Controversies (Inactive)","Score - Shareholder Loyalty/Insider Dealings Controversies (Inactive)","Score - Shareholder Rights/Shareholder Controversies (Inactive)","mv","mc","tobin","roe","oia","ois","esg_score","assets","roa","sg","lev","div","ind","country"
2017,"ROTORK",55.18,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,2098.01,2323175,2.871,15.47,0.148799235,0.166210184,50.27,717376,7.89,8.84,10.57,2.09,213,"GB"
2017,"ROYAL DUTCH SHELL A",2.42,52.285,0,52.06,0,0,0.09,52.36,52.16,53.57,55.04,0,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,116125.8,230970118,0.752,2.34,0.052644751,0.064457253,90.31,328017204,3.76,26.59,21.78,6.31,97,"NL"
2017,"ROYAL DUTCH SHELL B",2.42,52.285,0,52.06,0,0,0.09,52.36,52.16,53.57,55.04,0,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,88168.69,230970118,0.752,2.34,0.052644751,0.064457253,90.31,328017204,3.76,26.59,21.78,6.11,97,"GB"
2017,"ROYAL MAIL",1.35,52.285,52.99,52.06,54.61,0,0.09,52.36,52.16,53.57,0,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,4621,4207000,0.675,4.09,0.084264936,0.071706219,85.28,8319000,3.54,5.68,7.9,4.87,40,"GB"
2017,"RPC GROUP DEAD - DELIST.01/07/19",59.3,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,3532.53,3242111,1.161,6.48,0.06150096,0.103778393,46.02,4635700,4.11,67.27,29.01,1.77,70,"GB"
2017,"RPS GROUP",56.36,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,497.14,612064,0.872,6.1,0.077057253,0.083511168,75.15,609417,-1.99,5.25,15.79,4.38,259,"GB"
2017,"RSA INSURANCE GROUP",54.65,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,5973.43,6469432,0.353,0.75,0.03646525,0.092751583,78.41,18072000,1.92,3.62,4.76,2.05,141,"GB"
2017,"RUBIS",59.48,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,3624.86,5535476,1.057,11.2,0.082009812,0.091863455,67,4405168,6.95,30.92,34.3,3.03,31,"FR"
2017,"RWE",13.33,52.285,52.99,52.06,54.61,0,0.09,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,6967.66,10450673,0.194,-207.33,0.018545279,0.029033322,66.11,66432000,3.7,-2.65,23.1,0,91,"DE"
2017,"RYANAIR HOLDINGS",6.79,52.285,52.99,52.06,54.61,0,0.09,52.36,52.16,53.57,0,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,17903.39,17689576,1.641,27.01,0.127943151,0.230753031,52.33,11989700,11.86,1.71,36.57,0,129,"IE"
2017,"SAAB B",65.28,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,36848.76,42622689,0.856,8.61,0.048733864,0.069025929,71.25,44466000,3.54,9.65,14.23,1.46,98,"SE"
2017,"SACYR",54.96,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,1217.51,1256609,0.521,6.71,0.007883292,0.03247132,50.36,12738460,2.73,8.12,44.36,4.25,39,"ES"
2017,"SAFESTORE HOLDINGS",51.65,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,730.41,932619,1.047,14.88,0.062083874,0.552732871,56.61,1156500,8.28,12.56,36.3,2.93,252,"GB"
2017,"SAFRAN",23.61,52.285,52.99,52.06,54.61,59.67,0.09,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,28579.02,35161843,1.013,29.26,0.071141567,0.134828808,51.85,32105000,15.69,2.78,16.17,2.15,98,"FR"
2017,"SAGA",54.65,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,2181.23,2066074,0.977,13.4,0.073960857,0.227705727,47.75,2682500,6.35,-9.54,18.17,3.95,107,"GB"
2017,"SAGE GROUP",58.31,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,7074.82,7558712,3.188,19.71,0.139152435,0.256559767,66.7,3162000,11.1,19.18,30.65,2.16,58,"GB"
2017,"SAINSBURY J",5.88,52.285,52.99,52.06,54.61,0,0.09,52.36,52.16,0,0,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,5451.76,5934262,0.35,8.1,0.033186401,0.02497712,70.59,19737000,2.43,11.56,15.29,4.69,88,"GB"
2017,"SAINT GOBAIN",3.76,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,0,50,51.63,52.54,52.06,52.91,24607.98,25325127,0.713,6.99,0.070273232,0.072286204,78.95,41979000,4.26,4.39,21.78,2.8,30,"FR"
2017,"SAIPEM",56.64,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,5651.3,3791235,0.488,-42.89,0.027268301,0.037262948,85.39,12322000,-1.72,-9.9,25.3,0,51,"IT"
2017,"SALMAR",59.86,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,29208.73,27776125,2.346,39.97,0.244939946,0.292695233,45.56,12926246,17.93,19.79,10.83,3.88,35,"NO"
2017,"SALVATORE FERRAGAMO",56.92,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,3878.79,3738699,3.518,29.14,0.16081628,0.127294269,56.96,1103004,11.04,-3.09,7.37,2,69,"IT"
2017,"SALZGITTER",12.69,52.285,52.99,52.06,54.61,0,0.09,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,2027.97,2574285,0.22,1.91,-0.013325594,-0.011746124,55.46,7924600,3.39,13.9,8.4,0.74,56,"DE"
2017,"SAMPO 'A'",54.65,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,24128.98,25435115,0.672,15.26,0.038848627,0.250790722,62.65,48985000,5.22,20.52,7.25,4.98,107,"FI"
2017,"SANDVIK",55.18,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,143125.3,180255257,1.68,14.05,0.135559194,0.153016886,74.29,102612000,14.25,11.47,23.26,2.19,232,"SE"
2017,"SANNE GROUP",57.18,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,790.85,1126480,3.331,9.86,0.094355208,0.205589914,36.2,246971,8.21,77.19,26.57,1.5,104,"GB"
2017,"SANOFI",13.55,52.285,52.99,52.06,54.61,0,0.09,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,0,50,51.63,52.54,52.06,52.91,100480.3,90088848,1.061,8.18,0.068979233,0.182024086,82.06,95536000,8.95,4.31,16.31,3.76,95,"FR"
2017,"SANOMA",60.13,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,1351.34,1774518,0.935,14.77,-0.219543228,-0.240756244,58.53,1571900,-6.98,-7.78,26.23,1.2,84,"FI"
2017,"SANTANDER BANK POLSKA",12.24,52.285,52.99,52.06,54.61,59.67,0.09,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,30022.82,39360892,0.256,11.33,0.024253515,0.388388795,88.63,151260217,1.58,0.96,8.47,4.06,102,"PL"
2017,"SAP",2.77,52.285,52.99,52.06,54.61,0,0.09,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,102291.4,111523720,2.36,13.82,0.136106088,0.24061208,95.83,41475000,9.59,6.34,15.19,1.38,58,"DE"
2017,"SARAS",59.48,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,1654.74,1875764,0.506,21.28,0.102238577,0.041777903,61.4,3141192,8.33,11.9,12.02,9.77,240,"IT"
2017,"SARTORIUS STEDIM BIOTECH",56.67,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,5641.43,5557544,4.719,20.27,0.173201399,0.223170801,61.05,1392916,12.72,2.8,11.46,0.54,103,"FR"
2017,"SAS",15.43,52.285,52.99,52.06,54.61,0,0.09,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,4736.68,8549138,0.202,22.67,0.07449901,0.056477704,74.4,32336000,4.9,8.1,26.01,0,129,"SE"
2017,"SAVILLS",53.4,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,979.37,1409378,0.714,16.49,0.104401394,0.0805,47.43,1233700,6.96,10.66,8.93,3.77,167,"GB"
2017,"SBM OFFSHORE",2.1,52.285,52.99,52.06,54.61,59.67,0.09,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,3223.41,3017198,0.833,6.91,0.044672786,0.250403227,55.52,9157320,0.67,-20.64,50.73,1.22,51,"NL"
2017,"SC.FONFNC.ET DE PARTS.",57.18,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,1803.97,2481754,0.639,4.88,0.045631294,0.858095372,29.31,4419489,5.76,31.2,18.43,2.22,104,"FR"
2017,"SCHAEFFLER PF.SHS.",66.11,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,2340.77,9846810,1.095,45.28,0.142598461,0.112331503,48.9,11045000,9.73,5.12,27.78,3.55,63,"DE"
2017,"SCHIBSTED A",60.13,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,21967.91,55883204,2.278,4.54,0.07162172,0.115681993,55.15,27366000,9.25,6.87,15.49,0.86,84,"NO"
2017,"SCHINDLER 'R'",55.18,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,11933.07,24021043,2.151,27.73,0.141815138,0.118245264,63.07,8363000,10.18,4.26,1.04,1.52,43,"CH"
2017,"SCHNEIDER ELECTRIC",2.27,52.285,52.99,52.06,54.61,0,0.09,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,0,50,51.63,52.54,52.06,52.91,39112.96,39509179,1.056,8.54,0.092260013,0.140767086,79.66,37752000,6.14,1.16,19.29,3.03,258,"FR"
2017,"SCHRODER ASIA PAC.FD.",50.85,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,556.33,713851,0.849,29.08,0.17951171,0.951410373,38.75,844580,19.78,-19.85,5.06,1.43,109,"GB"
2017,"SCHRODERS",57.18,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,6776.15,9933488,-0.364,15.62,0.033369564,0.294122266,72.24,22448600,2.78,15.57,1.09,2.9,104,"GB"
2017,"SCOR SE",54.65,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,6391.98,6294185,0.177,9.05,0.006320087,0.016981631,85.54,40664000,0.9,5.54,7.3,4.51,133,"FR"
2017,"SCOTTISH INV.TST.",50.85,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,737.89,669919,0.837,22.82,0.07923781,0.570268455,39.34,846351,7.93,22.68,9.89,1.66,109,"GB"
2017,"SCOUT24",58.31,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,3654.31,3663780,2.006,6.78,0.081794504,0.36453815,58.43,2138151,5.63,8.51,28.77,0,151,"DE"
2017,"SDL",58.31,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,360.69,361297,1.26,-10.73,0.067914831,0.064753238,55.6,272400,10.52,7.93,0,1.4,58,"GB"
2017,"SEB",57.69,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,6511.94,7666024,1.326,15.48,0.093021149,0.095025136,74.39,6624300,6.11,29.7,39.68,1.19,225,"FR"
2017,"SECHE ENVIRONNEMENT",56.36,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,227.48,233370,0.709,1.63,0.03304403,0.052458164,51.29,848474,2.92,11.75,48.37,3.28,47,"FR"
2017,"SECTRA B",56.67,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,4576.2,6157139,5.543,29.65,0.174853402,0.173513176,35.66,1132177,14.01,6.27,6.85,0,132,"SE"
2017,"SECURITAS B",56.36,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,50795.72,52276434,1.404,18.24,0.090921558,0.047462602,53.52,48128300,6.33,4.58,34.37,2.4,250,"SE"
2017,"SEGRO",51.65,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,3802.99,5887180,0.882,9.99,0.016584542,0.374608597,74.93,7935100,14.85,17.02,26,3.45,160,"GB"
2017,"SENIOR",65.28,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,814.92,1093423,1.043,9.07,0.068057311,0.063122924,63.32,949200,7.13,11.6,17.67,3.25,98,"GB"
2017,"SERCO GROUP",56.36,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,1574.24,1086480,1.004,-0.3,0.015297023,0.007550108,60.73,1457800,0.95,-1.91,20.01,0,259,"GB"
2017,"SEVERFIELD",54.96,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,223.13,249545,0.644,8.34,0.064170555,0.062248307,48.29,254369,6.5,9.55,0.16,2.27,216,"GB"
2017,"SEVERN TRENT",59.09,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,5237.38,5614682,1.245,52.05,0.057212416,0.284190853,68.93,9036500,6.1,3.73,58.42,3.65,144,"GB"
2017,"SGL CARBON",58.81,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,1049.08,1392666,0.791,-33.66,0.000394477,0.000697593,74.57,1521000,11.36,11.73,33.1,0,234,"DE"
2017,"SGS 'N'",56.36,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,16208.08,19188128,3.17,30.63,0.162597403,0.147897307,83.23,5775000,11.75,6.08,36.21,3.28,250,"CH"
2017,"SHAFTESBURY",51.65,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,2536.16,2834640,1.042,4.15,0.011794463,0.384753363,85.3,3637300,9.59,4.99,26.09,1.37,161,"GB"
2017,"SHIRE DEAD - DELIST.09/01/19",19.58,52.285,52.99,52.06,54.61,59.67,0.09,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,42343.91,35766900,1.122,1.04,0.052491186,0.225400007,76.25,50000394,7.11,37.37,28.92,0.4,95,"GB"
2017,"SIEMENS",12.22,52.285,52.99,52.06,54.61,59.67,0.09,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,0,50,51.63,52.54,52.06,52.91,100316.9,97209850,0.869,15.1,0.059456911,0.094149237,87.96,131507000,5.38,4.28,24.5,3.05,101,"DE"
2017,"SIEMENS GAMESA RENEWABLE ENERGY",53.7,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,5527.71,7504369,0.832,17.07,-2.51059e-7,-4.58843e-7,72.44,15932486,0.21,41.43,8.05,0.78,74,"ES"
2017,"SIG",53.76,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,610.39,1042308,0.591,-22.1,0.071809321,0.033939176,58.19,1313200,-3.24,7.39,26.26,4.59,30,"GB"
2017,"SIGNATURE AVIATION",56.35,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,2921.78,3607838,1.126,-4.73,0.065226009,0.107905087,48.95,3012096,4.1,13.9,32.53,3.14,64,"GB"
2017,"SIGNIFY",53.76,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,3545.25,4248707,0.562,6.99,0.086566207,0.07753051,78.45,6238000,4.89,-2.11,21,0,30,"NL"
2017,"SIKA",57.29,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,10523.66,19650450,2.428,19.26,0.161086249,0.143447018,54.62,5564100,12.52,8.71,12.99,1.59,30,"CH"
2017,"SILTRONIC",55.86,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,1349.97,3639000,1.079,2.78,0.191026567,0.202157479,59.06,1245900,16.22,26.13,0,0,130,"DE"
2017,"SIXT",62.35,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,1565.36,3497750,1.086,14.72,0.064342308,0.11057044,20.4,4472718,5.11,7.88,50.9,2.91,249,"DE"
2017,"SKANDINAVISKA ENSKILDA BANKEN A",12.24,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,209732.3,208686518,0.313,7.53,0.008978891,0.340424271,69.35,2559336000,1,2.75,28.97,5.43,102,"SE"
2017,"SMITH & NEPHEW",10,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,10693.56,11252676,2.027,18.17,0.124859871,0.195383137,75.44,5726860,10.74,5.38,18.74,1.89,132,"GB"
2017,"SMITH (DS)",59.3,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,3864.58,4103560,1.084,16.3,0.069551427,0.064212508,52.32,4414000,5.81,17.58,28.98,3.28,70,"GB"
2017,"SMITHS GROUP",63.33,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,5599.05,6070567,1.409,15.74,0.115250768,0.171646341,62.08,4885000,13.71,11.22,35.48,2.97,101,"GB"
2017,"SMURFIT KAPPA GROUP",59.3,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,5151.16,6676827,0.952,19.06,0.093128904,0.095772016,65.79,8805000,6.22,4.94,37.98,3.21,70,"IE"
2017,"SNAM",56.64,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,13883.52,13932069,1.224,13.25,0.062614595,0.539281484,90.8,21816000,5.21,1.28,57.84,5.2,52,"IT"
2017,"SOCIETE GENERALE",3.52,52.285,52.99,52.06,54.61,0,0.09,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,37882.85,34254474,0.066,5.49,0.003752471,0.076674387,91.58,1270363000,0.31,-1.29,11.57,4.26,102,"FR"
2017,"SODA SANAYI",11.46,52.285,52.99,52.06,0,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,3967.5,4536000,0.995,22.16,0.116964064,0.184969396,53.41,3876524,18.72,18.55,8.09,6.05,33,"TR"
2017,"SODEXO",58.97,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,16919.21,14569752,1.157,17.37,0.077892013,0.055271041,85.94,14687000,5.51,2.24,24.15,2.18,72,"FR"
2017,"SOFINA",57.18,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,4267.55,4412508,0.735,5.08,0.084615788,0.949658896,23.68,5697081,8.77,75.85,0.01,1.44,104,"BE"
2017,"SOFTCAT",58.31,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,582.74,790425,3.013,37.95,0.202097443,0.060255668,56.96,248207,17.63,23.82,0,0.58,150,"GB"
2017,"SOFTWARE N",5.41,52.285,52.99,52.06,54.61,0,0.09,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,2735.06,3466527,1.297,11.72,0.12175621,0.262212125,64.99,1892963,7.5,0.82,16.22,1.59,58,"DE"
2017,"SOLAR B",54.96,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,2551.99,2977703,0.596,7.43,0.026814216,0.01134624,35.55,4699000,0.9,6.57,12.05,2.75,57,"DK"
2017,"SOLVAY",57.29,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,11836.93,11974617,0.786,8.26,0.054822086,0.102561748,46.84,20375000,5.65,8.42,31.48,2.13,92,"BE"
2017,"SONAE INDUSTRIA SGPS",54.05,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,70.37,158956,0.708,9.98,0.052526466,0.090865797,62.46,399570,5.28,-4.1,53.24,0,30,"PT"
2017,"SONAE SGPS",12.25,52.285,52.99,52.06,54.61,0,0.09,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,1782,2252000,0.581,11.91,-0.113625022,-0.110095318,77.07,5532769,3.46,7.14,27.3,4.32,88,"PT"
2017,"SOPHOS GROUP",58.31,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,1208.98,1248388,1.833,-43.96,-0.010081193,-0.022088605,59.09,890966,-3.64,27.7,31.25,0.72,58,"GB"
2017,"SOPRA STERIA GROUP",11.61,52.285,52.99,52.06,54.61,0,0.09,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,2242.18,3152488,0.721,14.05,0.074802082,0.071748063,67.54,3688400,4.84,2.78,18.23,1.55,150,"FR"
2017,"SPECTRIS",52.78,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,2756.27,2965813,1.692,0.96,0.10998658,0.128932879,83.11,1788400,13.62,13.36,10.54,2.17,258,"GB"
2017,"SPIE",54.96,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,3144.69,3344215,0.737,13,0.019622958,0.023915334,54.32,7468446,2.28,23.74,27.48,2.45,216,"FR"
